name_main,name_sub,true_label,cosine_similarity,confidence_ice,prob_similarity,confidence_sia,trust_gap,smiles_main,smiles_sub,mz_main,mz_sub,mass_diff,peaks_main,peaks_sub
MassSpecGymID0215834,MassSpecGymID0217265,1.0,0.8788642911423329,0.3788642911423329,0.3685042858123779,0.13149571418762213,0.5103600053299551,COc1ccc(C(CNC(=O)c2cccc(OC)c2)c2c[nH]c3ccccc23)cc1,N#Cc1nc(-c2cccc3ccccc23)oc1N1CCN(Cc2ccc3c(c2)OCO3)CC1,401.18597,439.17647,37.9905,"[(51.022896, 0.00219), (53.038311, 0.01006), (77.038223, 0.02322), (79.053795, 0.02396), (92.025269, 0.0354), (95.048721, 0.09147), (95.055557, 0.00196), (105.04425, 0.03778), (107.048691, 0.08671), (121.064293, 0.00314), (125.059219, 0.36631), (125.06926, 0.00418), (125.075798, 0.0049499999999999995), (125.080528, 0.00381), (133.064377, 0.01637), (135.030228, 0.0046500000000000005), (135.043594, 1.0), (135.054825, 0.09169000000000001), (135.063492, 0.0097), (135.068085, 0.00866), (135.075089, 0.0033900000000000002), (135.08075, 0.00242), (136.047012, 0.0039700000000000004), (158.05925, 0.00168)]","[(50.015038, 0.0013700000000000001), (51.022823, 0.005659999999999999), (53.038265, 0.00271), (65.03833, 0.00155), (67.053795, 0.00185), (77.038246, 0.01418), (79.05378, 0.04724999999999999), (95.048706, 0.02866), (105.025986, 0.00135), (105.033058, 0.02157), (105.044235, 0.009559999999999999), (107.048615, 0.00203), (135.043503, 1.0), (135.05481, 0.01691), (135.061905, 0.014190000000000001), (135.067154, 0.00872), (135.074677, 0.00419), (135.08136, 0.00213), (136.046844, 0.0046700000000000005), (161.09552, 0.01774), (173.541992, 0.00198), (298.086151, 0.00147), (325.09613, 0.00338)]"
MassSpecGymID0029507,MassSpecGymID0039734,1.0,0.9983453285452312,0.49834532854523117,0.4990490972995758,0.0009509027004241943,0.49929623124565536,c1ccc2c(c1)[nH]c1ncccc12,c1ccc2c(c1)[nH]c1ccncc12,169.076,169.076,0.0,"[(115.0541, 0.0462763), (142.0652, 0.02008505), (168.0684, 0.11240294), (169.0762, 1.0)]","[(115.054, 0.08208208208208208), (142.0651, 0.024024024024024024), (168.0683, 0.04004004004004004), (169.0761, 1.0)]"
MassSpecGymID0207468,MassSpecGymID0224849,1.0,0.9614218623243352,0.46142186232433524,0.4648654758930206,0.035134524106979426,0.49655638643131467,Cc1nn(CCNS(=O)(=O)Cc2ccccc2F)c(C)c1-c1ccsc1,Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,394.10537,411.11329,17.007920000000013,"[(44.049286, 0.00193), (57.013435, 0.002), (83.02877, 0.026789999999999998), (89.038208, 0.0028399999999999996), (109.044388, 1.0), (109.052589, 0.02038), (109.057861, 0.0169), (109.061623, 0.0095), (109.066765, 0.00383), (109.072121, 0.00241), (110.047676, 0.00309), (117.057076, 0.0018), (121.064438, 0.00436), (122.018257, 0.00126), (123.059898, 0.00203), (132.080215, 0.00134), (135.026337, 0.0013900000000000002), (138.036514, 0.00187), (152.086685, 0.00515), (162.036591, 0.00166), (164.052521, 0.0013700000000000001), (177.047958, 0.0017499999999999998), (178.055634, 0.00975), (179.063385, 0.0298), (191.063354, 0.033010000000000005), (205.079636, 0.0017299999999999998), (287.101135, 0.0014000000000000002)]","[(55.05405, 0.0016300000000000002), (57.013508, 0.00169), (63.022903, 0.0017100000000000001), (83.028816, 0.028069999999999998), (89.038254, 0.00222), (109.044411, 1.0), (109.053474, 0.01203), (109.057938, 0.015449999999999998), (109.061646, 0.010620000000000001), (109.067146, 0.0040999999999999995), (180.055984, 0.00211), (221.082886, 0.0054600000000000004), (232.061951, 0.0032700000000000003), (261.101349, 0.00307), (273.088867, 0.01079), (274.096222, 0.00561), (275.104401, 0.08019), (276.065369, 0.00182), (291.099182, 0.0033)]"
MassSpecGymID0216330,MassSpecGymID0218718,1.0,0.923126416600783,0.423126416600783,0.4292841851711273,0.07071581482887268,0.49384223142965566,COCCn1cc(C(=O)NCCc2c[nH]c3ccc(F)cc23)c2ccccc21,COCCn1cc(C(=O)NCCc2c[nH]c3ccccc23)c2ccccc21,380.17688,362.1863,17.990579999999966,"[(50.519684, 0.00135), (50.522667, 0.00234), (130.065063, 0.00365), (135.116608, 0.005180000000000001), (162.071274, 0.0032), (176.106903, 0.0029), (201.078476, 0.016739999999999998), (202.029327, 0.00202), (202.041733, 0.007019999999999999), (202.050812, 0.005180000000000001), (202.086212, 1.0), (202.121689, 0.00607), (202.130478, 0.0072), (202.143539, 0.0026), (202.155502, 0.00165), (203.089844, 0.00345), (205.077606, 0.0017599999999999998), (219.112778, 0.00122), (321.197601, 0.00121), (380.178864, 0.00407), (381.218475, 0.00217)]","[(50.519695, 0.00165), (50.522697, 0.00268), (143.038559, 0.001), (143.0728, 0.00226), (144.079941, 0.00477), (176.107254, 0.0024), (187.086731, 0.00249), (202.028824, 0.0020399999999999997), (202.042007, 0.00732), (202.050858, 0.00526), (202.086349, 1.0), (202.121674, 0.0060799999999999995), (202.130753, 0.00745), (202.143616, 0.0027), (202.155579, 0.00135), (202.16774, 0.00091), (203.089981, 0.00329), (219.113068, 0.00121), (362.190277, 0.008369999999999999)]"
MassSpecGymID0217570,MassSpecGymID0218317,1.0,0.958266185965686,0.458266185965686,0.4745003283023834,0.025499671697616577,0.4837658576633026,CCC(C)C(NC(=O)N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C(=O)O,CC(C)C(NC(=O)N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C(=O)O,387.20268,373.18703,14.015649999999994,"[(42.033718, 0.00391), (44.049305, 0.01214), (56.049232, 0.00622), (65.038208, 0.00571), (68.049118, 0.0042699999999999995), (69.069504, 0.01534), (70.028351, 0.01077), (70.064743, 0.041589999999999995), (71.059998, 0.03601), (74.0233, 0.00312), (77.038269, 0.0028899999999999998), (79.020813, 0.010209999999999999), (84.067917, 0.0022500000000000003), (85.075607, 0.03864), (86.096016, 0.03371), (87.09127, 0.24667999999999998), (87.097267, 0.006059999999999999), (87.100769, 0.00431), (87.103859, 0.0027300000000000002), (89.038231, 0.0316), (92.049141, 0.00626), (95.048668, 0.00511), (113.070511, 0.16445), (116.049049, 0.056639999999999996), (130.064529, 0.00227), (131.036087, 0.00545), (132.043747, 0.00321), (132.080368, 0.0121), (134.059631, 0.011359999999999999), (144.029617, 0.004030000000000001), (144.043945, 1.0), (144.055481, 0.015449999999999998), (144.064407, 0.011739999999999999), (144.069687, 0.00743), (144.07962, 0.01113), (145.047302, 0.00311), (149.046585, 0.00473), (157.060471, 0.00293), (170.059601, 0.00321), (187.086456, 0.00216), (211.08577, 0.0023699999999999997), (213.102081, 0.00217), (239.069061, 0.00211)]","[(42.033684, 0.00544), (44.049332, 0.00914), (55.053944, 0.01908), (56.049217, 0.00745), (65.0382, 0.0076500000000000005), (68.049133, 0.00457), (70.028313, 0.011479999999999999), (70.064713, 0.04453), (71.060013, 0.04124), (72.080383, 0.051710000000000006), (77.038116, 0.00398), (84.067741, 0.0032300000000000002), (85.075592, 0.044480000000000006), (87.091263, 0.23827), (87.097275, 0.005350000000000001), (87.100807, 0.00437), (89.038231, 0.04211), (92.049026, 0.00607), (95.048607, 0.0044), (98.059547, 0.0044800000000000005), (113.070503, 0.19035), (113.079308, 0.00203), (116.049034, 0.07529), (130.065033, 0.00243), (131.036041, 0.00866), (132.044022, 0.00319), (132.080322, 0.011519999999999999), (134.059692, 0.01113), (144.029526, 0.0034300000000000003), (144.04393, 1.0), (144.055527, 0.01592), (144.064316, 0.01123), (144.06987, 0.00722), (144.079453, 0.0096), (145.047256, 0.0034799999999999996), (149.046631, 0.00381), (157.060364, 0.00335), (170.059738, 0.00194), (173.541428, 0.0032300000000000002), (185.070419, 0.00247), (187.086319, 0.00193), (211.086258, 0.0023499999999999997)]"
MassSpecGymID0206351,MassSpecGymID0221529,1.0,0.9435533161542324,0.44355331615423244,0.4652765691280365,0.0347234308719635,0.47827674702619594,NC(=O)C1(F)CCN(c2ncnc3c2ncn3CC2CCCO2)C1,OCCn1cc(-c2ccc3c(c2)CCC3=NO)c(-c2ccncc2)n1,335.16263,335.15025,0.012379999999950542,"[(83.78746, 0.00264), (83.793877, 0.00203), (85.064781, 0.00057), (188.093521, 0.00063), (232.124359, 0.00062), (251.105301, 0.00904), (264.116364, 0.0005600000000000001), (272.150757, 0.00321), (290.141388, 0.00052), (298.129883, 0.00167), (315.157166, 0.00108), (335.013855, 0.00092), (335.040619, 0.00223), (335.067627, 0.00728), (335.08725, 0.005350000000000001), (335.162842, 1.0), (335.238556, 0.00565), (335.257385, 0.00738), (335.285553, 0.0025800000000000003), (335.311249, 0.00146), (335.338959, 0.0009), (336.165375, 0.0028499999999999997)]","[(83.784096, 0.00211), (83.790642, 0.00198), (265.121918, 0.00149), (317.141846, 0.006540000000000001), (318.147797, 0.02626), (333.135193, 0.00062), (335.053986, 0.00573), (335.074738, 0.00404), (335.150177, 1.0), (335.223999, 0.005639999999999999), (335.245514, 0.00644), (335.272888, 0.0027800000000000004), (335.299469, 0.0014099999999999998), (335.325623, 0.00109), (336.154205, 0.0011)]"
MassSpecGymID0216328,MassSpecGymID0218716,1.0,0.923126416600783,0.423126416600783,0.4451180696487427,0.054881930351257324,0.4780083469520403,COCCn1cc(C(=O)NCCc2c[nH]c3ccc(F)cc23)c2ccccc21,COCCn1cc(C(=O)NCCc2c[nH]c3ccccc23)c2ccccc21,380.17688,362.1863,17.990579999999966,"[(50.522644, 0.0028199999999999996), (59.049084, 0.7284), (59.052155, 0.01353), (59.054508, 0.006939999999999999), (59.056087, 0.007169999999999999), (115.054268, 0.02955), (116.049507, 0.01213), (117.069885, 0.0028499999999999997), (130.065186, 0.03228), (135.060547, 0.01236), (135.116913, 0.05269), (141.056641, 0.0028899999999999998), (142.065262, 0.02463), (143.073074, 0.013600000000000001), (144.044479, 0.48115), (144.080826, 0.04733), (158.06015, 0.0315), (159.067749, 0.00567), (161.063629, 0.01044), (162.071472, 0.1773), (170.060242, 0.08679), (173.051071, 0.00296), (174.091812, 0.00264), (176.107193, 0.0033900000000000002), (201.078369, 0.00314), (202.042374, 0.00699), (202.051208, 0.00701), (202.086472, 1.0), (202.121964, 0.00462), (202.130707, 0.006710000000000001), (202.143204, 0.0027300000000000002), (203.090057, 0.00409)]","[(59.045109, 0.00332), (59.049015, 0.7992400000000001), (59.052246, 0.01492), (59.054424, 0.01294), (59.055862, 0.00651), (59.05798, 0.00388), (103.054115, 0.00358), (115.054169, 0.01303), (116.049416, 0.01727), (117.069733, 0.029670000000000002), (129.057465, 0.00335), (130.065018, 0.01474), (142.065109, 0.011000000000000001), (143.072845, 0.029009999999999998), (144.044312, 0.5032), (144.080612, 0.2556), (145.064499, 0.00442), (155.060287, 0.006540000000000001), (157.053009, 0.0028399999999999996), (158.059937, 0.03142), (159.067902, 0.005350000000000001), (170.060043, 0.06236), (202.041946, 0.0067), (202.050583, 0.00374), (202.086197, 1.0), (202.130157, 0.0069099999999999995), (203.089371, 0.00381)]"
MassSpecGymID0216329,MassSpecGymID0218717,1.0,0.923126416600783,0.423126416600783,0.450836181640625,0.049163818359375,0.472290234960158,COCCn1cc(C(=O)NCCc2c[nH]c3ccc(F)cc23)c2ccccc21,COCCn1cc(C(=O)NCCc2c[nH]c3ccccc23)c2ccccc21,380.17688,362.1863,17.990579999999966,"[(42.240814, 0.00108), (50.519894, 0.00214), (50.522972, 0.00191), (130.065353, 0.00314), (135.116821, 0.0023799999999999997), (176.107452, 0.0034300000000000003), (201.078583, 0.01844), (202.016815, 0.00098), (202.028809, 0.00194), (202.041977, 0.00755), (202.050766, 0.00567), (202.086288, 1.0), (202.121628, 0.00563), (202.130692, 0.0073), (202.143784, 0.0028899999999999998), (202.155487, 0.00123), (202.167984, 0.00091), (203.089691, 0.00433), (205.077499, 0.00179), (380.176941, 0.04457), (381.217194, 0.00455)]","[(40.241722, 0.0009299999999999999), (40.243744, 0.00106), (50.519722, 0.0017000000000000001), (50.52269, 0.0025700000000000002), (143.072601, 0.00321), (144.078354, 0.003), (176.106964, 0.00291), (187.086258, 0.0030299999999999997), (202.041153, 0.00506), (202.0858, 1.0), (202.103867, 0.01783), (202.119858, 0.00904), (202.13002, 0.00805), (202.143066, 0.0032600000000000003), (202.155258, 0.0017699999999999999), (202.167542, 0.0011200000000000001), (203.089508, 0.00328), (362.186432, 0.05913)]"
MassSpecGymID0004787,MassSpecGymID0005445,1.0,0.8598915826428585,0.3598915826428585,0.3882574439048767,0.11174255609512329,0.47163413873798177,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(63.0234, 0.02902902902902903), (65.0385, 0.8488488488488488), (77.0389, 0.03903903903903904), (79.0549, 0.01901901901901902), (91.054, 1.0), (105.0313, 0.021021021021021023), (107.0491, 0.03303303303303303), (141.0669, 0.02702702702702703), (152.0607, 0.05405405405405406), (153.068, 0.02702702702702703), (165.069, 0.6846846846846847), (166.0744, 0.11411411411411411), (178.0772, 0.13813813813813813), (179.0837, 0.04104104104104104), (181.0645, 0.02002002002002002), (182.0733, 0.018018018018018018), (239.0845, 0.025025025025025027), (240.0935, 0.02002002002002002), (241.0997, 0.031031031031031032)]","[(63.0226, 0.01701701701701702), (65.0388, 0.6316316316316316), (77.0389, 0.21121121121121122), (79.0544, 0.13613613613613615), (90.0467, 0.01901901901901902), (91.0543, 0.7277277277277278), (107.0484, 0.0980980980980981), (108.0561, 0.02002002002002002), (109.0642, 0.014014014014014014), (115.0533, 0.026026026026026026), (141.0708, 0.03203203203203203), (152.062, 0.03203203203203203), (164.0618, 0.016016016016016016), (165.0699, 1.0), (166.0769, 0.14014014014014015), (178.0769, 0.06006006006006006), (179.0828, 0.02702702702702703), (181.0658, 0.043043043043043044), (195.0805, 0.08008008008008008), (196.0885, 0.06506506506506507), (239.0844, 0.03403403403403404), (240.0907, 0.01701701701701702), (241.1013, 0.018018018018018018), (243.0562, 0.03203203203203203), (255.1171, 0.013013013013013013)]"
MassSpecGymID0222234,MassSpecGymID0230735,1.0,0.952058313457653,0.452058313457653,0.4809101521968841,0.0190898478031159,0.4711481612607689,C(#Cc1nc2ncccc2nc1OCCN1CCCC1)c1ccccc1,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(Cl)cc1,345.17099,331.15717,14.01382000000001,"[(56.049419, 0.00434), (98.096191, 1.0), (98.102982, 0.01758), (98.107742, 0.01546), (98.110924, 0.00927), (98.115311, 0.00365), (98.119545, 0.00196), (274.097656, 0.00306), (345.171875, 0.011399999999999999)]","[(98.095993, 1.0), (98.103188, 0.02283), (98.107231, 0.01447), (331.157104, 0.34879)]"
MassSpecGymID0029505,MassSpecGymID0039728,1.0,0.9983453285452312,0.49834532854523117,0.5320931673049927,0.032093167304992676,0.4662521612402385,c1ccc2c(c1)[nH]c1ncccc12,c1ccc2c(c1)[nH]c1ccncc12,169.076,169.076,0.0,"[(113.0381, 0.04004004004004004), (114.0338, 0.011011011011011011), (114.0459, 0.08008008008008008), (115.0538, 0.2682682682682683), (116.0507, 0.03303303303303303), (117.0568, 0.042042042042042045), (125.0376, 0.006006006006006006), (128.0486, 0.02902902902902903), (129.0444, 0.012012012012012012), (129.0562, 0.009009009009009009), (139.0412, 0.009009009009009009), (140.0488, 0.9079079079079079), (141.0561, 0.5275275275275275), (142.0533, 0.08208208208208208), (142.0595, 0.07307307307307308), (143.0582, 0.011011011011011011), (152.0484, 0.008008008008008008), (153.0436, 0.006006006006006006), (165.043, 0.005005005005005005), (166.0518, 0.04904904904904905), (167.0593, 0.16716716716716717), (168.0674, 1.0), (169.0731, 0.20520520520520522), (170.0768, 0.024024024024024024)]","[(113.0381, 0.04004004004004004), (114.0338, 0.011011011011011011), (114.0459, 0.08008008008008008), (115.0538, 0.2682682682682683), (116.0507, 0.03303303303303303), (117.0568, 0.042042042042042045), (125.0376, 0.006006006006006006), (128.0486, 0.02902902902902903), (129.0444, 0.012012012012012012), (129.0562, 0.009009009009009009), (139.0412, 0.009009009009009009), (140.0488, 0.9079079079079079), (141.0561, 0.5275275275275275), (142.0533, 0.08208208208208208), (142.0595, 0.07307307307307308), (143.0582, 0.011011011011011011), (152.0484, 0.008008008008008008), (153.0436, 0.006006006006006006), (165.043, 0.005005005005005005), (166.0518, 0.04904904904904905), (167.0593, 0.16716716716716717), (168.0674, 1.0), (169.0731, 0.20520520520520522), (170.0768, 0.024024024024024024)]"
MassSpecGymID0004788,MassSpecGymID0005448,1.0,0.8598915826428585,0.3598915826428585,0.3940377533435821,0.1059622466564179,0.4658538292992764,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(65.0383, 0.48148148148148145), (77.0376, 0.03203203203203203), (79.0538, 0.015015015015015015), (91.0539, 1.0), (92.0582, 0.04904904904904905), (103.0546, 0.015015015015015015), (107.0492, 0.04604604604604605), (115.0541, 0.025025025025025027), (141.0687, 0.023023023023023025), (152.0605, 0.03803803803803804), (153.0667, 0.015015015015015015), (154.0767, 0.018018018018018018), (164.0606, 0.01701701701701702), (165.0693, 0.6466466466466466), (166.0758, 0.16316316316316315), (167.0813, 0.01701701701701702), (178.0766, 0.15515515515515516), (179.082, 0.05205205205205205), (181.0634, 0.022022022022022022), (239.0841, 0.018018018018018018), (241.1003, 0.025025025025025027)]","[(51.0224, 0.011011011011011011), (63.0235, 0.01901901901901902), (65.0388, 0.5395395395395396), (77.039, 0.16216216216216217), (79.0542, 0.15915915915915915), (89.0386, 0.005005005005005005), (90.0467, 0.03203203203203203), (91.0545, 0.9369369369369369), (92.0577, 0.036036036036036036), (107.0489, 0.13113113113113112), (108.0576, 0.016016016016016016), (109.0632, 0.01001001001001001), (115.0536, 0.013013013013013013), (139.0521, 0.007007007007007007), (141.0691, 0.02702702702702703), (142.079, 0.015015015015015015), (143.0841, 0.005005005005005005), (152.0622, 0.037037037037037035), (153.0093, 0.021021021021021023), (153.0705, 0.008008008008008008), (154.0779, 0.006006006006006006), (155.0225, 0.006006006006006006), (164.0624, 0.016016016016016016), (165.0699, 1.0), (166.0768, 0.25925925925925924), (167.0828, 0.016016016016016016), (178.0765, 0.037037037037037035), (179.0859, 0.037037037037037035), (180.0906, 0.011011011011011011), (181.0639, 0.028028028028028028), (181.0975, 0.004004004004004004), (182.0698, 0.007007007007007007), (195.0801, 0.10510510510510511), (196.0877, 0.1031031031031031), (200.0386, 0.01001001001001001), (215.0623, 0.01901901901901902), (226.0767, 0.008008008008008008), (239.0867, 0.01701701701701702), (240.093, 0.014014014014014014), (241.102, 0.01701701701701702), (243.0573, 0.042042042042042045), (244.0576, 0.004004004004004004), (254.1123, 0.004004004004004004), (255.1181, 0.018018018018018018), (256.1216, 0.01001001001001001), (279.0746, 0.005005005005005005)]"
MassSpecGymID0232804,MassSpecGymID0234614,1.0,0.9649333965885332,0.46493339658853317,0.5094747543334961,0.009474754333496094,0.45545864225503707,CCOc1ccc2[nH]c(SCCN3CCOCC3)nc2c1,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCN1CCOCC1,308.14272,561.20116,253.05843999999996,"[(70.065056, 0.01019), (84.08075, 0.00661), (86.096359, 0.00228), (114.091324, 1.0), (114.099358, 0.01477), (114.109955, 0.00844), (114.115532, 0.00337), (221.075089, 0.01754)]","[(70.064926, 0.01053), (84.080566, 0.005699999999999999), (114.09124, 1.0), (114.099075, 0.0158), (114.109932, 0.00922)]"
MassSpecGymID0141586,MassSpecGymID0141634,1.0,0.9905915447152068,0.49059154471520683,0.53825443983078,0.03825443983078003,0.4523371048844268,Nc1ccc2nc3ccc(N)cc3nc2c1,Nc1cc2nc3ccccc3nc2cc1N,211.0978,211.0978,0.0,"[(184.0866, 0.03938109), (194.0711, 0.05824599), (210.0898, 0.02395847), (211.0975, 1.0)]","[(167.0601, 0.01701701701701702), (184.0867, 0.07007007007007007), (194.0711, 0.04804804804804805), (195.0789, 0.024024024024024024), (210.0898, 0.031031031031031032), (211.0976, 1.0)]"
MassSpecGymID0220853,MassSpecGymID0237310,1.0,0.9488782722784588,0.4488782722784588,0.4976051747798919,0.0023948252201080877,0.45127309749856687,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)ccc2o1,Clc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,425.15073,314.06908,111.08165000000002,"[(79.054054, 0.00158), (135.019302, 0.0046), (135.043686, 1.0), (135.053772, 0.01704), (135.062225, 0.00971), (135.067795, 0.00838), (135.074814, 0.00344), (135.081741, 0.00199), (136.974091, 0.00157), (284.938843, 0.00332), (286.934418, 0.0032300000000000002)]","[(79.021049, 0.00406), (79.054085, 0.00212), (135.019806, 0.00573), (135.044128, 1.0), (135.063385, 0.00826), (135.068283, 0.00886), (135.074997, 0.0033), (192.0327, 0.00232), (314.070435, 0.00714)]"
MassSpecGymID0141585,MassSpecGymID0141634,1.0,0.9905915447152068,0.49059154471520683,0.5433000326156616,0.04330003261566162,0.4472915120995452,Nc1ccc2nc3ccc(N)cc3nc2c1,Nc1cc2nc3ccccc3nc2cc1N,211.0978,211.0978,0.0,"[(184.0866, 0.03903903903903904), (194.0711, 0.05805805805805806), (210.0898, 0.023023023023023025), (211.0975, 1.0)]","[(167.0601, 0.01701701701701702), (184.0867, 0.07007007007007007), (194.0711, 0.04804804804804805), (195.0789, 0.024024024024024024), (210.0898, 0.031031031031031032), (211.0976, 1.0)]"
MassSpecGymID0232805,MassSpecGymID0238198,1.0,0.9899299187502384,0.4899299187502384,0.5451092720031738,0.04510927200317383,0.44482064674706456,CCOc1ccc2[nH]c(SCCN3CCOCC3)nc2c1,O=[N+]([O-])c1cncn1CCN1CCOCC1,308.14272,227.11387,81.02885,"[(70.064751, 0.00197), (84.080551, 0.00199), (114.091026, 1.0), (114.099892, 0.020950000000000003), (114.1054, 0.01514), (114.109413, 0.010089999999999998), (114.114792, 0.00378), (221.074326, 0.019119999999999998), (308.14328, 0.052199999999999996)]","[(42.033947, 0.0023), (70.064934, 0.012969999999999999), (84.080574, 0.0054600000000000004), (100.075539, 0.01472), (114.091202, 1.0), (114.099365, 0.01309), (114.105705, 0.011659999999999998), (114.109863, 0.00958), (167.003952, 0.00336), (227.114639, 0.00672)]"
MassSpecGymID0231278,MassSpecGymID0238593,1.0,0.9208212195320404,0.42082121953204044,0.4905737936496734,0.009426206350326594,0.43024742588236703,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,663.41681,505.15348,158.26333000000005,"[(55.054073, 0.009729999999999999), (58.064938, 0.00996), (67.054008, 0.00414), (68.049355, 0.008239999999999999), (69.069656, 0.01722), (70.064934, 0.02827), (82.064949, 0.025019999999999997), (83.072739, 0.020179999999999997), (83.085281, 0.00319), (84.080574, 0.010589999999999999), (95.085419, 0.007980000000000001), (124.112045, 0.00909), (126.127579, 1.0), (126.1362, 0.017070000000000002), (126.144463, 0.00738), (126.149353, 0.007209999999999999), (126.155914, 0.0035099999999999997)]","[(69.069664, 0.01325), (70.064873, 0.01996), (82.064774, 0.01505), (126.127411, 1.0), (126.136909, 0.01542)]"
MassSpecGymID0216872,MassSpecGymID0224849,1.0,0.9889368368288722,0.48893683682887223,0.5631513595581055,0.06315135955810547,0.42578547727076677,CCC(C)C(NC(=O)OC(C)(C)C)c1nnc(SCc2ccc(F)cc2)o1,Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,396.17517,411.11329,14.938120000000026,"[(44.049301, 0.00943), (57.013424, 0.0011899999999999999), (57.069565, 0.004030000000000001), (69.069496, 0.02659), (74.023254, 0.005), (79.020767, 0.00108), (83.028778, 0.014190000000000001), (86.096016, 0.07639), (86.102463, 0.00159), (86.10537, 0.00167), (89.037933, 0.00154), (109.04438, 1.0), (109.052666, 0.0235), (109.0578, 0.016220000000000002), (109.061607, 0.01058), (109.066864, 0.00411), (109.071754, 0.00193), (109.076981, 0.00136), (110.04776, 0.00307)]","[(55.05405, 0.0016300000000000002), (57.013508, 0.00169), (63.022903, 0.0017100000000000001), (83.028816, 0.028069999999999998), (89.038254, 0.00222), (109.044411, 1.0), (109.053474, 0.01203), (109.057938, 0.015449999999999998), (109.061646, 0.010620000000000001), (109.067146, 0.0040999999999999995), (180.055984, 0.00211), (221.082886, 0.0054600000000000004), (232.061951, 0.0032700000000000003), (261.101349, 0.00307), (273.088867, 0.01079), (274.096222, 0.00561), (275.104401, 0.08019), (276.065369, 0.00182), (291.099182, 0.0033)]"
MassSpecGymID0141585,MassSpecGymID0141635,1.0,0.9905915447152068,0.49059154471520683,0.5693161487579346,0.06931614875793457,0.42127539595727226,Nc1ccc2nc3ccc(N)cc3nc2c1,Nc1cc2nc3ccccc3nc2cc1N,211.0978,211.0978,0.0,"[(184.0866, 0.03903903903903904), (194.0711, 0.05805805805805806), (210.0898, 0.023023023023023025), (211.0975, 1.0)]","[(167.0601, 0.01782581), (184.0867, 0.07024897000000001), (194.0711, 0.04840663), (195.0789, 0.024154770000000002), (210.0898, 0.0319), (211.0976, 1.0)]"
MassSpecGymID0021840,MassSpecGymID0023785,1.0,0.9464467859218868,0.4464467859218868,0.5387460589408875,0.03874605894088745,0.40770072698099935,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CS(=O)(=O)O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(=O)O,324.1013,274.1186,49.982699999999966,"[(134.0952, 1.0), (135.0987, 0.07407407407407407), (160.0758, 0.025025025025025027), (256.0638, 0.02002002002002002)]","[(118.0642, 0.026419079999999998), (119.0721, 0.053140099999999996), (132.0799, 0.02279589), (134.0955, 1.0), (135.0994, 0.12394324), (160.076, 0.01268116), (206.0799, 0.10582729), (207.0838, 0.01539855), (224.0921, 0.015549519999999999)]"
MassSpecGymID0207857,MassSpecGymID0230734,1.0,0.8800151060435576,0.3800151060435576,0.4771293699741363,0.022870630025863703,0.4028857360694213,O=C(CN1CCCCC1)Nc1cccc2c1C(=O)c1ccccc1-2,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(Cl)cc1,321.15975,331.15717,9.997420000000034,"[(42.03397, 0.00099), (55.05402, 0.00222), (70.06469, 0.0058), (98.087677, 0.00491), (98.09594, 1.0), (98.103477, 0.02017), (98.107323, 0.01939), (98.110764, 0.00983), (98.115189, 0.00383), (98.119385, 0.00217), (98.123634, 0.0015), (99.099335, 0.00148), (126.090927, 0.0022400000000000002), (321.159393, 0.03214)]","[(98.096199, 1.0), (98.102997, 0.01427), (98.107758, 0.01505), (98.110756, 0.01004), (246.068451, 0.01284), (331.158051, 0.03579)]"
