name_main,name_sub,cosine_similarity,prob_similarity,true_label,status,shared_loss_count
MassSpecGymID0021846,MassSpecGymID0023743,0.9464467859218868,0.7516217231750488,1.0,Caught,0
MassSpecGymID0021840,MassSpecGymID0023785,0.9464467859218868,0.5387460589408875,1.0,Caught,1
MassSpecGymID0021843,MassSpecGymID0023778,0.9464467859218868,0.7903311252593994,1.0,Caught,0
MassSpecGymID0021840,MassSpecGymID0023746,0.9464467859218868,0.7572197914123535,1.0,Caught,1
MassSpecGymID0021862,MassSpecGymID0023778,0.9464467859218868,0.7556806206703186,1.0,Caught,0
MassSpecGymID0021844,MassSpecGymID0023739,0.9464467859218868,0.7325525283813477,1.0,Caught,0
MassSpecGymID0021863,MassSpecGymID0023779,0.9464467859218868,0.7902501225471497,1.0,Caught,0
MassSpecGymID0021844,MassSpecGymID0023784,0.9464467859218868,0.7681490182876587,1.0,Caught,0
MassSpecGymID0053183,MassSpecGymID0059264,0.0549221652715873,0.2060565799474716,1.0,Missed,0
MassSpecGymID0053190,MassSpecGymID0059260,0.0549221652715873,0.7578460574150085,1.0,Caught,0
MassSpecGymID0053185,MassSpecGymID0059259,0.0549221652715873,0.2744519412517547,1.0,Missed,0
MassSpecGymID0053193,MassSpecGymID0059270,0.0549221652715873,0.322412371635437,1.0,Missed,0
MassSpecGymID0206351,MassSpecGymID0221529,0.9435533161542324,0.4652765691280365,1.0,Missed,4
MassSpecGymID0216158,MassSpecGymID0217702,0.9397924517699876,0.9242883324623108,1.0,Caught,1
MassSpecGymID0005541,MassSpecGymID0059267,0.0638693691842588,0.2437965720891952,1.0,Missed,0
MassSpecGymID0211603,MassSpecGymID0211607,0.0642438960276954,0.417959988117218,1.0,Missed,10
MassSpecGymID0211602,MassSpecGymID0211606,0.0642438960276954,0.1636291146278381,1.0,Missed,10
MassSpecGymID0211600,MassSpecGymID0211604,0.0642438960276954,0.3581856787204742,1.0,Missed,10
MassSpecGymID0211601,MassSpecGymID0211605,0.0642438960276954,0.3062965273857116,1.0,Missed,10
MassSpecGymID0216159,MassSpecGymID0217667,0.9334850979935232,0.952987551689148,1.0,Caught,2
MassSpecGymID0228048,MassSpecGymID0231721,0.93276549245313,0.8477869629859924,1.0,Caught,2
MassSpecGymID0217114,MassSpecGymID0217265,0.9326803106021898,0.7299332022666931,1.0,Caught,0
MassSpecGymID0227502,MassSpecGymID0234034,0.9315871076856524,0.8074036836624146,1.0,Caught,0
MassSpecGymID0227500,MassSpecGymID0234032,0.9315871076856524,0.7728067636489868,1.0,Caught,0
MassSpecGymID0222569,MassSpecGymID0222667,0.0705275209548502,0.751776933670044,1.0,Caught,0
MassSpecGymID0216240,MassSpecGymID0217847,0.9290210825958266,0.9445974230766296,1.0,Caught,10
MassSpecGymID0216242,MassSpecGymID0217849,0.9290210825958266,0.9517408013343812,1.0,Caught,10
MassSpecGymID0216241,MassSpecGymID0217848,0.9290210825958266,0.9499304890632628,1.0,Caught,10
MassSpecGymID0004894,MassSpecGymID0005547,0.9275466018057328,0.6603376865386963,1.0,Caught,1
MassSpecGymID0004898,MassSpecGymID0005546,0.9275466018057328,0.8889678120613098,1.0,Caught,0
MassSpecGymID0004904,MassSpecGymID0005538,0.9275466018057328,0.564882218837738,1.0,Caught,0
MassSpecGymID0004905,MassSpecGymID0005536,0.9275466018057328,0.8303583264350891,1.0,Caught,0
MassSpecGymID0004901,MassSpecGymID0005549,0.9275466018057328,0.8876150846481323,1.0,Caught,0
MassSpecGymID0004900,MassSpecGymID0005544,0.9275466018057328,0.8948023915290833,1.0,Caught,0
MassSpecGymID0004897,MassSpecGymID0005540,0.9275466018057328,0.8851233720779419,1.0,Caught,0
MassSpecGymID0004889,MassSpecGymID0005537,0.9275466018057328,0.8842528462409973,1.0,Caught,0
MassSpecGymID0004892,MassSpecGymID0005552,0.9275466018057328,0.9003024101257324,1.0,Caught,0
MassSpecGymID0004890,MassSpecGymID0005541,0.9275466018057328,0.7602871656417847,1.0,Caught,0
MassSpecGymID0004895,MassSpecGymID0005542,0.9275466018057328,0.7485315799713135,1.0,Caught,0
MassSpecGymID0018680,MassSpecGymID0021843,0.9261669480344148,0.769744873046875,1.0,Caught,0
MassSpecGymID0018677,MassSpecGymID0021844,0.9261669480344148,0.79938805103302,1.0,Caught,0
MassSpecGymID0018679,MassSpecGymID0021864,0.9261669480344148,0.7206548452377319,1.0,Caught,0
MassSpecGymID0018695,MassSpecGymID0021840,0.9261669480344148,0.799130380153656,1.0,Caught,0
MassSpecGymID0018677,MassSpecGymID0021863,0.9261669480344148,0.7556309103965759,1.0,Caught,0
MassSpecGymID0018695,MassSpecGymID0021864,0.9261669480344148,0.7518959641456604,1.0,Caught,0
MassSpecGymID0018694,MassSpecGymID0021855,0.9261669480344148,0.7944797277450562,1.0,Caught,0
MassSpecGymID0018693,MassSpecGymID0021862,0.9261669480344148,0.7091176509857178,1.0,Caught,0
MassSpecGymID0018693,MassSpecGymID0021843,0.9261669480344148,0.7591569423675537,1.0,Caught,0
MassSpecGymID0018694,MassSpecGymID0021844,0.9261669480344148,0.781806468963623,1.0,Caught,0
MassSpecGymID0018680,MassSpecGymID0021856,0.9261669480344148,0.7478736042976379,1.0,Caught,0
MassSpecGymID0018679,MassSpecGymID0021840,0.9261669480344148,0.7612892389297485,1.0,Caught,0
MassSpecGymID0018694,MassSpecGymID0021863,0.9261669480344148,0.7803090810775757,1.0,Caught,0
MassSpecGymID0018680,MassSpecGymID0021862,0.9261669480344148,0.7736889123916626,1.0,Caught,0
MassSpecGymID0018694,MassSpecGymID0021846,0.9261669480344148,0.6807103753089905,1.0,Caught,0
MassSpecGymID0005838,MassSpecGymID0059267,0.0746929096916457,0.7740623354911804,1.0,Caught,0
MassSpecGymID0222307,MassSpecGymID0224291,0.9244347840678346,0.8634070158004761,1.0,Caught,1
MassSpecGymID0216329,MassSpecGymID0218717,0.923126416600783,0.450836181640625,1.0,Missed,0
MassSpecGymID0216330,MassSpecGymID0218718,0.923126416600783,0.4292841851711273,1.0,Missed,1
MassSpecGymID0216328,MassSpecGymID0218716,0.923126416600783,0.4451180696487427,1.0,Missed,1
MassSpecGymID0210486,MassSpecGymID0213559,0.9214025738614484,0.8112121224403381,1.0,Caught,0
MassSpecGymID0231278,MassSpecGymID0238593,0.9208212195320404,0.4905737936496734,1.0,Missed,0
MassSpecGymID0231280,MassSpecGymID0238594,0.9208212195320404,0.6417991518974304,1.0,Caught,0
MassSpecGymID0004786,MassSpecGymID0141859,0.0800159886014602,0.1922679096460342,1.0,Missed,0
MassSpecGymID0221715,MassSpecGymID0231105,0.9199326076430672,0.2955175340175628,1.0,Missed,0
MassSpecGymID0003031,MassSpecGymID0049401,0.0814916501143403,0.4651684463024139,1.0,Missed,0
MassSpecGymID0182478,MassSpecGymID0234596,0.9171401112902288,0.9549400806427002,1.0,Caught,1
MassSpecGymID0182477,MassSpecGymID0234595,0.9171401112902288,0.9394924640655518,1.0,Caught,1
MassSpecGymID0182479,MassSpecGymID0234597,0.9171401112902288,0.945008397102356,1.0,Caught,1
MassSpecGymID0223776,MassSpecGymID0237811,0.0846237516777741,0.330777645111084,1.0,Missed,0
MassSpecGymID0223781,MassSpecGymID0237813,0.0846237516777741,0.4674941301345825,1.0,Missed,0
MassSpecGymID0223779,MassSpecGymID0237811,0.0846237516777741,0.3379095792770386,1.0,Missed,0
MassSpecGymID0212470,MassSpecGymID0215828,0.9123970694754896,0.3106132447719574,1.0,Missed,0
MassSpecGymID0081161,MassSpecGymID0143688,0.911312191387765,0.3847851157188415,1.0,Missed,1
MassSpecGymID0081162,MassSpecGymID0143689,0.911312191387765,0.5771370530128479,1.0,Caught,1
MassSpecGymID0081162,MassSpecGymID0143692,0.911312191387765,0.5391532778739929,1.0,Caught,1
MassSpecGymID0221715,MassSpecGymID0237388,0.905620763898953,0.6404841542243958,1.0,Caught,0
MassSpecGymID0215834,MassSpecGymID0218867,0.8975273256782051,0.8123076558113098,1.0,Caught,4
MassSpecGymID0224088,MassSpecGymID0236159,0.1046707697811401,0.8959431052207947,1.0,Caught,9
MassSpecGymID0212470,MassSpecGymID0218168,0.8926599020283209,0.3100015521049499,1.0,Missed,0
MassSpecGymID0204450,MassSpecGymID0206486,0.1079506782178921,0.4460696876049042,1.0,Missed,0
MassSpecGymID0231105,MassSpecGymID0232886,0.8909640025784462,0.6868594884872437,1.0,Caught,0
MassSpecGymID0000291,MassSpecGymID0000504,0.1107263977087076,0.9024341106414796,1.0,Caught,2
MassSpecGymID0000295,MassSpecGymID0000503,0.1107263977087076,0.6869930624961853,1.0,Caught,3
MassSpecGymID0000300,MassSpecGymID0000496,0.1107263977087076,0.8661100268363953,1.0,Caught,1
MassSpecGymID0000304,MassSpecGymID0000502,0.1107263977087076,0.5684815645217896,1.0,Caught,2
MassSpecGymID0000298,MassSpecGymID0000496,0.1107263977087076,0.9024339318275452,1.0,Caught,1
MassSpecGymID0000305,MassSpecGymID0000499,0.1107263977087076,0.8857259750366211,1.0,Caught,1
MassSpecGymID0000299,MassSpecGymID0000501,0.1107263977087076,0.869551420211792,1.0,Caught,2
MassSpecGymID0000295,MassSpecGymID0000508,0.1107263977087076,0.544398844242096,1.0,Caught,3
MassSpecGymID0000303,MassSpecGymID0000503,0.1107263977087076,0.3541634976863861,1.0,Missed,3
MassSpecGymID0000297,MassSpecGymID0000499,0.1107263977087076,0.8719873428344727,1.0,Caught,1
MassSpecGymID0000294,MassSpecGymID0000509,0.1107263977087076,0.6156439781188965,1.0,Caught,2
MassSpecGymID0222803,MassSpecGymID0229083,0.8877516750878811,0.1985358148813247,1.0,Missed,0
MassSpecGymID0052629,MassSpecGymID0060720,0.1131019028303164,0.5717036128044128,1.0,Caught,0
MassSpecGymID0190070,MassSpecGymID0193254,0.8852768375622948,0.9125444889068604,1.0,Caught,6
MassSpecGymID0190073,MassSpecGymID0193257,0.8852768375622948,0.9117885828018188,1.0,Caught,7
MassSpecGymID0190069,MassSpecGymID0193253,0.8852768375622948,0.5858534574508667,1.0,Caught,4
MassSpecGymID0207862,MassSpecGymID0217330,0.8846436393884598,0.3239419162273407,1.0,Missed,0
MassSpecGymID0217497,MassSpecGymID0221715,0.8824297740297794,0.3000830113887787,1.0,Missed,0
MassSpecGymID0213012,MassSpecGymID0225623,0.8811886837677344,0.3167597949504852,1.0,Missed,1
MassSpecGymID0213013,MassSpecGymID0225626,0.8811886837677344,0.3518191277980804,1.0,Missed,1
MassSpecGymID0207856,MassSpecGymID0230733,0.8800151060435576,0.2927140593528747,1.0,Missed,0
MassSpecGymID0207857,MassSpecGymID0230734,0.8800151060435576,0.4771293699741363,1.0,Missed,0
MassSpecGymID0215834,MassSpecGymID0217265,0.8788642911423329,0.3685042858123779,1.0,Missed,0
MassSpecGymID0204304,MassSpecGymID0207597,0.1212642262522882,0.0949537977576255,1.0,Missed,0
MassSpecGymID0215771,MassSpecGymID0217518,0.1230512773212315,0.6570996642112732,1.0,Caught,1
MassSpecGymID0005447,MassSpecGymID0008632,0.8762726450544929,0.772873044013977,1.0,Caught,8
MassSpecGymID0005443,MassSpecGymID0008635,0.8762726450544929,0.7049301266670227,1.0,Caught,9
MassSpecGymID0005463,MassSpecGymID0008632,0.8762726450544929,0.7446033358573914,1.0,Caught,4
MassSpecGymID0005452,MassSpecGymID0008633,0.8762726450544929,0.655319094657898,1.0,Caught,9
MassSpecGymID0005448,MassSpecGymID0008637,0.8762726450544929,0.6624352335929871,1.0,Caught,7
MassSpecGymID0005462,MassSpecGymID0008634,0.8762726450544929,0.7477462291717529,1.0,Caught,7
MassSpecGymID0005444,MassSpecGymID0008629,0.8762726450544929,0.5959885716438293,1.0,Caught,6
MassSpecGymID0005470,MassSpecGymID0008629,0.8762726450544929,0.7568482756614685,1.0,Caught,5
MassSpecGymID0005445,MassSpecGymID0008634,0.8762726450544929,0.6363702416419983,1.0,Caught,7
MassSpecGymID0005446,MassSpecGymID0008631,0.8762726450544929,0.768498957157135,1.0,Caught,8
MassSpecGymID0005449,MassSpecGymID0008630,0.8762726450544929,0.7531572580337524,1.0,Caught,8
MassSpecGymID0005451,MassSpecGymID0008636,0.8762726450544929,0.784467339515686,1.0,Caught,6
MassSpecGymID0005453,MassSpecGymID0008639,0.8762726450544929,0.7467408776283264,1.0,Caught,8
MassSpecGymID0005450,MassSpecGymID0008628,0.8762726450544929,0.6934910416603088,1.0,Caught,9
MassSpecGymID0005442,MassSpecGymID0008638,0.8762726450544929,0.7172950506210327,1.0,Caught,8
MassSpecGymID0063574,MassSpecGymID0064546,0.8714299183357624,0.8333910703659058,1.0,Caught,1
MassSpecGymID0063575,MassSpecGymID0064546,0.8714299183357624,0.7081519365310669,1.0,Caught,1
MassSpecGymID0004792,MassSpecGymID0059258,0.1293716235459567,0.7001888155937195,1.0,Caught,0
MassSpecGymID0004779,MassSpecGymID0059258,0.1293716235459567,0.730638325214386,1.0,Caught,0
MassSpecGymID0018695,MassSpecGymID0023746,0.8686162552139625,0.7834810614585876,1.0,Caught,0
MassSpecGymID0018693,MassSpecGymID0023778,0.8686162552139625,0.7146956324577332,1.0,Caught,0
MassSpecGymID0018693,MassSpecGymID0023738,0.8686162552139625,0.7063015699386597,1.0,Caught,0
MassSpecGymID0018679,MassSpecGymID0023746,0.8686162552139625,0.7373273372650146,1.0,Caught,0
MassSpecGymID0018679,MassSpecGymID0023785,0.8686162552139625,0.7699694037437439,1.0,Caught,0
MassSpecGymID0018679,MassSpecGymID0023747,0.8686162552139625,0.723775327205658,1.0,Caught,0
MassSpecGymID0018693,MassSpecGymID0023783,0.8686162552139625,0.6869763731956482,1.0,Caught,0
MassSpecGymID0018679,MassSpecGymID0023780,0.8686162552139625,0.7457614541053772,1.0,Caught,0
MassSpecGymID0217497,MassSpecGymID0231641,0.8677766195719663,0.9052109718322754,1.0,Caught,0
MassSpecGymID0228246,MassSpecGymID0234034,0.1349990580974938,0.1097046583890914,1.0,Missed,0
MassSpecGymID0215836,MassSpecGymID0217116,0.8634821304632972,0.9360352754592896,1.0,Caught,8
MassSpecGymID0215835,MassSpecGymID0217115,0.8634821304632972,0.9537842869758606,1.0,Caught,8
MassSpecGymID0215834,MassSpecGymID0220852,0.8614071323953958,0.1777779310941696,1.0,Missed,0
MassSpecGymID0208793,MassSpecGymID0231119,0.1394909871091834,0.226633533835411,1.0,Missed,0
MassSpecGymID0208796,MassSpecGymID0231122,0.1394909871091834,0.3901639580726623,1.0,Missed,0
MassSpecGymID0004794,MassSpecGymID0005443,0.8598915826428585,0.5691696405410767,1.0,Caught,8
MassSpecGymID0004787,MassSpecGymID0005445,0.8598915826428585,0.3882574439048767,1.0,Missed,7
MassSpecGymID0004783,MassSpecGymID0005453,0.8598915826428585,0.5526578426361084,1.0,Caught,8
MassSpecGymID0004786,MassSpecGymID0005447,0.8598915826428585,0.5028799176216125,1.0,Caught,6
MassSpecGymID0004792,MassSpecGymID0005450,0.8598915826428585,0.5408907532691956,1.0,Caught,2
MassSpecGymID0004788,MassSpecGymID0005448,0.8598915826428585,0.3940377533435821,1.0,Missed,6
MassSpecGymID0004782,MassSpecGymID0005452,0.8598915826428585,0.571867823600769,1.0,Caught,7
MassSpecGymID0004785,MassSpecGymID0005443,0.8598915826428585,0.5416705012321472,1.0,Caught,7
MassSpecGymID0004786,MassSpecGymID0005463,0.8598915826428585,0.5372991561889648,1.0,Caught,4
MassSpecGymID0004779,MassSpecGymID0005450,0.8598915826428585,0.543821394443512,1.0,Caught,6
MassSpecGymID0004793,MassSpecGymID0005470,0.8598915826428585,0.5086193084716797,1.0,Caught,5
MassSpecGymID0004790,MassSpecGymID0005449,0.8598915826428585,0.6142279505729675,1.0,Caught,7
MassSpecGymID0004784,MassSpecGymID0005444,0.8598915826428585,0.6213200092315674,1.0,Caught,6
MassSpecGymID0004780,MassSpecGymID0005451,0.8598915826428585,0.542499303817749,1.0,Caught,4
MassSpecGymID0004787,MassSpecGymID0005462,0.8598915826428585,0.5367757678031921,1.0,Caught,7
MassSpecGymID0216291,MassSpecGymID0216763,0.1407395244095787,0.9108985662460328,1.0,Caught,0
MassSpecGymID0232298,MassSpecGymID0234034,0.1440734581609878,0.1931211799383163,1.0,Missed,0
MassSpecGymID0217267,MassSpecGymID0237311,0.855603015826461,0.6619137525558472,1.0,Caught,1
MassSpecGymID0217265,MassSpecGymID0237309,0.855603015826461,0.6971094012260437,1.0,Caught,0
MassSpecGymID0215580,MassSpecGymID0239027,0.8549381656785775,0.5897806286811829,1.0,Caught,0
MassSpecGymID0207853,MassSpecGymID0215834,0.8542921315125823,0.4908026158809662,1.0,Missed,0
MassSpecGymID0228244,MassSpecGymID0232296,0.8534921802422333,0.1049316599965095,1.0,Missed,0
MassSpecGymID0228246,MassSpecGymID0232298,0.8534921802422333,0.0854770541191101,1.0,Missed,1
MassSpecGymID0207597,MassSpecGymID0209327,0.1465164094726512,0.113272987306118,1.0,Missed,0
MassSpecGymID0204364,MassSpecGymID0210486,0.8533162236818723,0.8052433133125305,1.0,Caught,0
MassSpecGymID0216684,MassSpecGymID0237309,0.8530911297389677,0.5783425569534302,1.0,Caught,0
MassSpecGymID0231105,MassSpecGymID0231641,0.8530408800612962,0.2208865880966186,1.0,Missed,0
MassSpecGymID0219466,MassSpecGymID0224466,0.8523800982725536,0.8790642023086548,1.0,Caught,0
MassSpecGymID0219454,MassSpecGymID0224466,0.8523800982725536,0.9196613430976868,1.0,Caught,0
