name_main,name_sub,cosine_similarity,prob_similarity,status,shared_anchors,intensity_skew
MassSpecGymID0232804,MassSpecGymID0234614,0.9649333965885332,0.5094747543334961,Caught,4.0,0.9504704816463831
MassSpecGymID0060728,MassSpecGymID0064545,0.0354518144907241,0.3612395524978637,Missed,2.0,0.7302152896032565
MassSpecGymID0227096,MassSpecGymID0227553,0.9635663986131404,0.7175964117050171,Caught,2.0,0.4655055178904616
MassSpecGymID0227095,MassSpecGymID0227554,0.9635663986131404,0.6821045875549316,Caught,3.0,0.6463544986537131
MassSpecGymID0207468,MassSpecGymID0224849,0.9614218623243352,0.4648654758930206,Missed,3.0,0.8394635371184875
MassSpecGymID0208819,MassSpecGymID0214719,0.0386197221842699,0.2081924378871917,Missed,1.0,0.8057181219619041
MassSpecGymID0217000,MassSpecGymID0217114,0.9612941889917742,0.9019372463226318,Caught,5.0,0.8180708019444345
MassSpecGymID0214012,MassSpecGymID0237454,0.0394676817547187,0.4689019918441772,Missed,2.0,0.6991147478738302
MassSpecGymID0052629,MassSpecGymID0059269,0.0411156815274744,0.3013031184673309,Missed,3.0,0.2546515350645705
MassSpecGymID0217570,MassSpecGymID0218317,0.958266185965686,0.4745003283023834,Missed,4.0,0.5277537714498496
MassSpecGymID0227731,MassSpecGymID0230735,0.9577263823768108,0.3226663470268249,Missed,4.0,0.8047293522964274
MassSpecGymID0227729,MassSpecGymID0230734,0.9577263823768108,0.2013009488582611,Missed,4.0,0.9312656106862087
MassSpecGymID0227730,MassSpecGymID0230733,0.9577263823768108,0.1871930360794067,Missed,4.0,0.8007391036526617
MassSpecGymID0207468,MassSpecGymID0216872,0.9574802597893124,0.8575061559677124,Caught,2.0,0.8358665105013907
MassSpecGymID0219363,MassSpecGymID0231059,0.0436548961857423,0.4658862054347992,Missed,1.0,0.8101217961256383
MassSpecGymID0227730,MassSpecGymID0234032,0.9537556337206704,0.2883808016777038,Missed,2.0,0.5637380411654094
MassSpecGymID0117888,MassSpecGymID0119389,0.0478701505863191,0.6078156232833862,Caught,1.0,0.8188698435192446
MassSpecGymID0117877,MassSpecGymID0119387,0.0478701505863191,0.6657716035842896,Caught,1.0,0.7717660142348755
MassSpecGymID0170138,MassSpecGymID0170176,0.0478701505863191,0.6606082320213318,Caught,1.0,0.8109921828644866
MassSpecGymID0170134,MassSpecGymID0170172,0.0478701505863191,0.673566997051239,Caught,1.0,0.7826200998557368
MassSpecGymID0170142,MassSpecGymID0170176,0.0478701505863191,0.673566997051239,Caught,1.0,0.819009769829442
MassSpecGymID0117888,MassSpecGymID0119387,0.0478701505863191,0.6858453750610352,Caught,1.0,0.81084873985019
MassSpecGymID0170138,MassSpecGymID0170172,0.0478701505863191,0.6941508650779724,Caught,1.0,0.7719385102267787
MassSpecGymID0222234,MassSpecGymID0230735,0.952058313457653,0.4809101521968841,Missed,4.0,0.8294535005951043
MassSpecGymID0218686,MassSpecGymID0218733,0.951688135540907,0.8748049736022949,Caught,2.0,0.7050129379132938
MassSpecGymID0218687,MassSpecGymID0218734,0.951688135540907,0.9156434535980223,Caught,1.0,0.8526405343908838
MassSpecGymID0182478,MassSpecGymID0237517,0.0493812937675115,0.6039699912071228,Caught,3.0,0.8018280387814485
MassSpecGymID0220854,MassSpecGymID0237311,0.9488782722784588,0.5616214871406555,Caught,4.0,0.8927774731490274
MassSpecGymID0220853,MassSpecGymID0237310,0.9488782722784588,0.4976051747798919,Missed,5.0,0.953939724033233
MassSpecGymID0220852,MassSpecGymID0237309,0.9488782722784588,0.3593370616436004,Missed,5.0,0.8144555505522693
MassSpecGymID0021844,MassSpecGymID0023743,0.9464467859218868,0.6692584156990051,Caught,2.0,0.8356543201723612
MassSpecGymID0021863,MassSpecGymID0023743,0.9464467859218868,0.7120128870010376,Caught,2.0,0.8357346914128152
MassSpecGymID0021846,MassSpecGymID0023743,0.9464467859218868,0.7516217231750488,Caught,1.0,0.7031020397258201
MassSpecGymID0021840,MassSpecGymID0023785,0.9464467859218868,0.5387460589408875,Caught,2.0,0.8102168129225485
MassSpecGymID0021843,MassSpecGymID0023778,0.9464467859218868,0.7903311252593994,Caught,2.0,0.7112032543945813
MassSpecGymID0021840,MassSpecGymID0023746,0.9464467859218868,0.7572197914123535,Caught,2.0,0.8113785043678101
MassSpecGymID0021862,MassSpecGymID0023778,0.9464467859218868,0.7556806206703186,Caught,2.0,0.7107410135870849
MassSpecGymID0021844,MassSpecGymID0023739,0.9464467859218868,0.7325525283813477,Caught,2.0,0.8216623387274933
MassSpecGymID0021863,MassSpecGymID0023779,0.9464467859218868,0.7902501225471497,Caught,2.0,0.8209890302946524
MassSpecGymID0021844,MassSpecGymID0023784,0.9464467859218868,0.7681490182876587,Caught,2.0,0.8347939259316308
MassSpecGymID0053183,MassSpecGymID0059264,0.0549221652715873,0.2060565799474716,Missed,3.0,0.23490614963897977
MassSpecGymID0053190,MassSpecGymID0059260,0.0549221652715873,0.7578460574150085,Caught,4.0,0.2878939831648155
MassSpecGymID0053185,MassSpecGymID0059259,0.0549221652715873,0.2744519412517547,Missed,2.0,0.21044322919813885
MassSpecGymID0053193,MassSpecGymID0059270,0.0549221652715873,0.322412371635437,Missed,4.0,0.24306407354484644
MassSpecGymID0206351,MassSpecGymID0221529,0.9435533161542324,0.4652765691280365,Missed,1.0,0.9405703232427677
MassSpecGymID0216158,MassSpecGymID0217702,0.9397924517699876,0.9242883324623108,Caught,4.0,0.34801889342267833
MassSpecGymID0005541,MassSpecGymID0059267,0.0638693691842588,0.2437965720891952,Missed,2.0,0.38102410655741914
MassSpecGymID0211603,MassSpecGymID0211607,0.0642438960276954,0.417959988117218,Missed,5.0,0.3756037830813032
MassSpecGymID0211602,MassSpecGymID0211606,0.0642438960276954,0.1636291146278381,Missed,5.0,0.3192226290537283
MassSpecGymID0211600,MassSpecGymID0211604,0.0642438960276954,0.3581856787204742,Missed,5.0,0.39375504498651387
MassSpecGymID0211601,MassSpecGymID0211605,0.0642438960276954,0.3062965273857116,Missed,5.0,0.32264933824620734
MassSpecGymID0216159,MassSpecGymID0217667,0.9334850979935232,0.952987551689148,Caught,2.0,0.5520360522264902
MassSpecGymID0228048,MassSpecGymID0231721,0.93276549245313,0.8477869629859924,Caught,4.0,0.09462514248352505
MassSpecGymID0217114,MassSpecGymID0217265,0.9326803106021898,0.7299332022666931,Caught,3.0,0.8125062787036181
MassSpecGymID0227502,MassSpecGymID0234034,0.9315871076856524,0.8074036836624146,Caught,5.0,0.45732211850684923
MassSpecGymID0227500,MassSpecGymID0234032,0.9315871076856524,0.7728067636489868,Caught,5.0,0.32556133389356834
MassSpecGymID0222569,MassSpecGymID0222667,0.0705275209548502,0.751776933670044,Caught,4.0,0.38368021407367575
MassSpecGymID0216240,MassSpecGymID0217847,0.9290210825958266,0.9445974230766296,Caught,5.0,0.36100218460864686
MassSpecGymID0216242,MassSpecGymID0217849,0.9290210825958266,0.9517408013343812,Caught,5.0,0.35379338667505034
MassSpecGymID0216241,MassSpecGymID0217848,0.9290210825958266,0.9499304890632628,Caught,5.0,0.4728458705065848
MassSpecGymID0004894,MassSpecGymID0005547,0.9275466018057328,0.6603376865386963,Caught,2.0,0.8539216338064801
MassSpecGymID0004898,MassSpecGymID0005546,0.9275466018057328,0.8889678120613098,Caught,4.0,0.34198094392737916
MassSpecGymID0004904,MassSpecGymID0005538,0.9275466018057328,0.564882218837738,Caught,4.0,0.4509454578942801
MassSpecGymID0004905,MassSpecGymID0005536,0.9275466018057328,0.8303583264350891,Caught,4.0,0.6824486916205763
MassSpecGymID0004901,MassSpecGymID0005549,0.9275466018057328,0.8876150846481323,Caught,4.0,0.5478948791922107
MassSpecGymID0004900,MassSpecGymID0005544,0.9275466018057328,0.8948023915290833,Caught,3.0,0.5127077840494546
MassSpecGymID0004897,MassSpecGymID0005540,0.9275466018057328,0.8851233720779419,Caught,3.0,0.5506451563807021
MassSpecGymID0004889,MassSpecGymID0005537,0.9275466018057328,0.8842528462409973,Caught,2.0,0.8258030702413308
MassSpecGymID0004892,MassSpecGymID0005552,0.9275466018057328,0.9003024101257324,Caught,3.0,0.3470302556578869
MassSpecGymID0004890,MassSpecGymID0005541,0.9275466018057328,0.7602871656417847,Caught,4.0,0.5286550188702529
MassSpecGymID0004895,MassSpecGymID0005542,0.9275466018057328,0.7485315799713135,Caught,1.0,0.7386941907564253
MassSpecGymID0018680,MassSpecGymID0021843,0.9261669480344148,0.769744873046875,Caught,3.0,0.8242641537155544
MassSpecGymID0018677,MassSpecGymID0021844,0.9261669480344148,0.79938805103302,Caught,2.0,0.8972235852471544
MassSpecGymID0018679,MassSpecGymID0021864,0.9261669480344148,0.7206548452377319,Caught,2.0,0.879266805429487
MassSpecGymID0018695,MassSpecGymID0021840,0.9261669480344148,0.799130380153656,Caught,2.0,0.8788454520767317
MassSpecGymID0018677,MassSpecGymID0021863,0.9261669480344148,0.7556309103965759,Caught,2.0,0.8973039564876084
MassSpecGymID0018695,MassSpecGymID0021864,0.9261669480344148,0.7518959641456604,Caught,2.0,0.87849000558942
MassSpecGymID0018694,MassSpecGymID0021855,0.9261669480344148,0.7944797277450562,Caught,1.0,0.7435957880724755
MassSpecGymID0018693,MassSpecGymID0021862,0.9261669480344148,0.7091176509857178,Caught,3.0,0.8222808037030049
MassSpecGymID0018693,MassSpecGymID0021843,0.9261669480344148,0.7591569423675537,Caught,3.0,0.8227430445105013
MassSpecGymID0018694,MassSpecGymID0021844,0.9261669480344148,0.781806468963623,Caught,2.0,0.8959306599951959
MassSpecGymID0018680,MassSpecGymID0021856,0.9261669480344148,0.7478736042976379,Caught,1.0,0.695627729381795
MassSpecGymID0018679,MassSpecGymID0021840,0.9261669480344148,0.7612892389297485,Caught,2.0,0.8796222519167987
MassSpecGymID0018694,MassSpecGymID0021863,0.9261669480344148,0.7803090810775757,Caught,2.0,0.8960110312356498
MassSpecGymID0018680,MassSpecGymID0021862,0.9261669480344148,0.7736889123916626,Caught,3.0,0.8238019129080578
MassSpecGymID0018694,MassSpecGymID0021846,0.9261669480344148,0.6807103753089905,Caught,1.0,0.7633783795486546
MassSpecGymID0005838,MassSpecGymID0059267,0.0746929096916457,0.7740623354911804,Caught,3.0,0.24498287707580077
MassSpecGymID0222307,MassSpecGymID0224291,0.9244347840678346,0.8634070158004761,Caught,2.0,0.40919146041309007
MassSpecGymID0216329,MassSpecGymID0218717,0.923126416600783,0.450836181640625,Missed,2.0,0.8893638173907641
MassSpecGymID0216330,MassSpecGymID0218718,0.923126416600783,0.4292841851711273,Missed,4.0,0.9328083832770544
MassSpecGymID0216328,MassSpecGymID0218716,0.923126416600783,0.4451180696487427,Missed,4.0,0.3520196221009304
MassSpecGymID0210486,MassSpecGymID0213559,0.9214025738614484,0.8112121224403381,Caught,3.0,0.8035664901455083
MassSpecGymID0231278,MassSpecGymID0238593,0.9208212195320404,0.4905737936496734,Missed,4.0,0.8906654551585607
MassSpecGymID0231280,MassSpecGymID0238594,0.9208212195320404,0.6417991518974304,Caught,2.0,0.9039766452658268
MassSpecGymID0004786,MassSpecGymID0141859,0.0800159886014602,0.1922679096460342,Missed,2.0,0.5276364769090492
MassSpecGymID0221715,MassSpecGymID0231105,0.9199326076430672,0.2955175340175628,Missed,2.0,0.8231377034411835
MassSpecGymID0003031,MassSpecGymID0049401,0.0814916501143403,0.4651684463024139,Missed,1.0,0.6279321938918464
MassSpecGymID0182478,MassSpecGymID0234596,0.9171401112902288,0.9549400806427002,Caught,4.0,0.8376099975504145
MassSpecGymID0182477,MassSpecGymID0234595,0.9171401112902288,0.9394924640655518,Caught,4.0,0.8085854024831924
MassSpecGymID0182479,MassSpecGymID0234597,0.9171401112902288,0.945008397102356,Caught,3.0,0.7413761042870987
MassSpecGymID0223776,MassSpecGymID0237811,0.0846237516777741,0.330777645111084,Missed,2.0,0.7675962874176226
MassSpecGymID0223781,MassSpecGymID0237813,0.0846237516777741,0.4674941301345825,Missed,2.0,0.6791296086432558
MassSpecGymID0223779,MassSpecGymID0237811,0.0846237516777741,0.3379095792770386,Missed,2.0,0.7675962874176226
MassSpecGymID0212470,MassSpecGymID0215828,0.9123970694754896,0.3106132447719574,Missed,2.0,0.6642665513967265
MassSpecGymID0081161,MassSpecGymID0143688,0.911312191387765,0.3847851157188415,Missed,3.0,0.612226353212334
MassSpecGymID0081162,MassSpecGymID0143689,0.911312191387765,0.5771370530128479,Caught,2.0,0.9114630852888581
MassSpecGymID0081162,MassSpecGymID0143692,0.911312191387765,0.5391532778739929,Caught,2.0,0.9114942401872747
MassSpecGymID0221715,MassSpecGymID0237388,0.905620763898953,0.6404841542243958,Caught,1.0,0.7740145086272205
MassSpecGymID0215834,MassSpecGymID0218867,0.8975273256782051,0.8123076558113098,Caught,2.0,0.5672186659171554
MassSpecGymID0224088,MassSpecGymID0236159,0.1046707697811401,0.8959431052207947,Caught,3.0,0.1947797028590078
MassSpecGymID0212470,MassSpecGymID0218168,0.8926599020283209,0.3100015521049499,Missed,2.0,0.8550461091373386
MassSpecGymID0204450,MassSpecGymID0206486,0.1079506782178921,0.4460696876049042,Missed,1.0,0.8305727616845426
MassSpecGymID0231105,MassSpecGymID0232886,0.8909640025784462,0.6868594884872437,Caught,2.0,0.7422898561166968
MassSpecGymID0000291,MassSpecGymID0000504,0.1107263977087076,0.9024341106414796,Caught,3.0,0.09712796963039155
MassSpecGymID0000295,MassSpecGymID0000503,0.1107263977087076,0.6869930624961853,Caught,4.0,0.13998469448660447
MassSpecGymID0000300,MassSpecGymID0000496,0.1107263977087076,0.8661100268363953,Caught,1.0,0.1502634847317046
MassSpecGymID0000304,MassSpecGymID0000502,0.1107263977087076,0.5684815645217896,Caught,4.0,0.12605721241926993
MassSpecGymID0000298,MassSpecGymID0000496,0.1107263977087076,0.9024339318275452,Caught,1.0,0.1510670317762038
MassSpecGymID0000305,MassSpecGymID0000499,0.1107263977087076,0.8857259750366211,Caught,3.0,0.10311973503991428
MassSpecGymID0000299,MassSpecGymID0000501,0.1107263977087076,0.869551420211792,Caught,3.0,0.09717630558910853
MassSpecGymID0000295,MassSpecGymID0000508,0.1107263977087076,0.544398844242096,Caught,4.0,0.139254791801919
MassSpecGymID0000303,MassSpecGymID0000503,0.1107263977087076,0.3541634976863861,Missed,4.0,0.13950681717099173
MassSpecGymID0000297,MassSpecGymID0000499,0.1107263977087076,0.8719873428344727,Caught,3.0,0.10349291009234998
MassSpecGymID0000294,MassSpecGymID0000509,0.1107263977087076,0.6156439781188965,Caught,4.0,0.12569005640434064
MassSpecGymID0222803,MassSpecGymID0229083,0.8877516750878811,0.1985358148813247,Missed,2.0,0.5969135702244166
MassSpecGymID0052629,MassSpecGymID0060720,0.1131019028303164,0.5717036128044128,Caught,2.0,0.38520328935819703
MassSpecGymID0190070,MassSpecGymID0193254,0.8852768375622948,0.9125444889068604,Caught,4.0,0.4149889832841355
MassSpecGymID0190073,MassSpecGymID0193257,0.8852768375622948,0.9117885828018188,Caught,5.0,0.37305751735493453
MassSpecGymID0190069,MassSpecGymID0193253,0.8852768375622948,0.5858534574508667,Caught,2.0,0.15873328764251105
MassSpecGymID0207862,MassSpecGymID0217330,0.8846436393884598,0.3239419162273407,Missed,5.0,0.7579017441894678
MassSpecGymID0217497,MassSpecGymID0221715,0.8824297740297794,0.3000830113887787,Missed,2.0,0.7830645650212132
MassSpecGymID0213012,MassSpecGymID0225623,0.8811886837677344,0.3167597949504852,Missed,0.0,0.9461183413742313
MassSpecGymID0213013,MassSpecGymID0225626,0.8811886837677344,0.3518191277980804,Missed,0.0,0.8968741638252069
MassSpecGymID0207856,MassSpecGymID0230733,0.8800151060435576,0.2927140593528747,Missed,4.0,0.7965598283398411
MassSpecGymID0207857,MassSpecGymID0230734,0.8800151060435576,0.4771293699741363,Missed,4.0,0.9113689155090945
MassSpecGymID0215834,MassSpecGymID0217265,0.8788642911423329,0.3685042858123779,Missed,2.0,0.6842440510175645
MassSpecGymID0204304,MassSpecGymID0207597,0.1212642262522882,0.0949537977576255,Missed,4.0,0.7729039895499499
MassSpecGymID0215771,MassSpecGymID0217518,0.1230512773212315,0.6570996642112732,Caught,4.0,0.3955198461898469
MassSpecGymID0005447,MassSpecGymID0008632,0.8762726450544929,0.772873044013977,Caught,4.0,0.30544037530266344
MassSpecGymID0005443,MassSpecGymID0008635,0.8762726450544929,0.7049301266670227,Caught,5.0,0.451182410209183
MassSpecGymID0005463,MassSpecGymID0008632,0.8762726450544929,0.7446033358573914,Caught,3.0,0.28853909124644
MassSpecGymID0005452,MassSpecGymID0008633,0.8762726450544929,0.655319094657898,Caught,5.0,0.17045188209948603
MassSpecGymID0005448,MassSpecGymID0008637,0.8762726450544929,0.6624352335929871,Caught,4.0,0.2626462803074051
MassSpecGymID0005462,MassSpecGymID0008634,0.8762726450544929,0.7477462291717529,Caught,4.0,0.3130285927528769
MassSpecGymID0005444,MassSpecGymID0008629,0.8762726450544929,0.5959885716438293,Caught,4.0,0.2440427464854087
MassSpecGymID0005470,MassSpecGymID0008629,0.8762726450544929,0.7568482756614685,Caught,3.0,0.22152764098389188
MassSpecGymID0005445,MassSpecGymID0008634,0.8762726450544929,0.6363702416419983,Caught,4.0,0.27801574607880564
MassSpecGymID0005446,MassSpecGymID0008631,0.8762726450544929,0.768498957157135,Caught,4.0,0.19095526450219352
MassSpecGymID0005449,MassSpecGymID0008630,0.8762726450544929,0.7531572580337524,Caught,4.0,0.2285405072652124
MassSpecGymID0005451,MassSpecGymID0008636,0.8762726450544929,0.784467339515686,Caught,4.0,0.9518837929707078
MassSpecGymID0005453,MassSpecGymID0008639,0.8762726450544929,0.7467408776283264,Caught,5.0,0.7597390772489514
MassSpecGymID0005450,MassSpecGymID0008628,0.8762726450544929,0.6934910416603088,Caught,5.0,0.909453781512605
MassSpecGymID0005442,MassSpecGymID0008638,0.8762726450544929,0.7172950506210327,Caught,4.0,0.27388151643502495
MassSpecGymID0063574,MassSpecGymID0064546,0.8714299183357624,0.8333910703659058,Caught,2.0,0.5819986925968296
MassSpecGymID0063575,MassSpecGymID0064546,0.8714299183357624,0.7081519365310669,Caught,2.0,0.571339338642916
MassSpecGymID0004792,MassSpecGymID0059258,0.1293716235459567,0.7001888155937195,Caught,1.0,0.9818715286162762
MassSpecGymID0004779,MassSpecGymID0059258,0.1293716235459567,0.730638325214386,Caught,1.0,0.9313170731707316
MassSpecGymID0018695,MassSpecGymID0023746,0.8686162552139625,0.7834810614585876,Caught,2.0,0.7966640280008923
MassSpecGymID0018693,MassSpecGymID0023778,0.8686162552139625,0.7146956324577332,Caught,2.0,0.6858987607047431
MassSpecGymID0018693,MassSpecGymID0023738,0.8686162552139625,0.7063015699386597,Caught,2.0,0.6641284146239341
MassSpecGymID0018679,MassSpecGymID0023746,0.8686162552139625,0.7373273372650146,Caught,2.0,0.7974408278409594
MassSpecGymID0018679,MassSpecGymID0023785,0.8686162552139625,0.7699694037437439,Caught,2.0,0.7962791363956978
MassSpecGymID0018679,MassSpecGymID0023747,0.8686162552139625,0.723775327205658,Caught,3.0,0.7883583019298495
MassSpecGymID0018693,MassSpecGymID0023783,0.8686162552139625,0.6869763731956482,Caught,2.0,0.663810391760079
MassSpecGymID0018679,MassSpecGymID0023780,0.8686162552139625,0.7457614541053772,Caught,3.0,0.7869120043195958
MassSpecGymID0217497,MassSpecGymID0231641,0.8677766195719663,0.9052109718322754,Caught,4.0,0.8042725716675581
MassSpecGymID0228246,MassSpecGymID0234034,0.1349990580974938,0.1097046583890914,Missed,2.0,0.4830118031145319
MassSpecGymID0215836,MassSpecGymID0217116,0.8634821304632972,0.9360352754592896,Caught,3.0,0.5372725696136705
MassSpecGymID0215835,MassSpecGymID0217115,0.8634821304632972,0.9537842869758606,Caught,4.0,0.6675848926142456
MassSpecGymID0215834,MassSpecGymID0220852,0.8614071323953958,0.1777779310941696,Missed,3.0,0.691719259625544
MassSpecGymID0208793,MassSpecGymID0231119,0.1394909871091834,0.226633533835411,Missed,1.0,0.8502588066586038
MassSpecGymID0208796,MassSpecGymID0231122,0.1394909871091834,0.3901639580726623,Missed,1.0,0.7535135306252172
MassSpecGymID0004794,MassSpecGymID0005443,0.8598915826428585,0.5691696405410767,Caught,3.0,0.5800590071356782
MassSpecGymID0004787,MassSpecGymID0005445,0.8598915826428585,0.3882574439048767,Missed,4.0,0.29915989438488216
MassSpecGymID0004783,MassSpecGymID0005453,0.8598915826428585,0.5526578426361084,Caught,3.0,0.7287661904055287
MassSpecGymID0004786,MassSpecGymID0005447,0.8598915826428585,0.5028799176216125,Caught,4.0,0.29458534180543383
MassSpecGymID0004792,MassSpecGymID0005450,0.8598915826428585,0.5408907532691956,Caught,2.0,0.9519720378631269
MassSpecGymID0004788,MassSpecGymID0005448,0.8598915826428585,0.3940377533435821,Missed,4.0,0.2991377935778699
MassSpecGymID0004782,MassSpecGymID0005452,0.8598915826428585,0.571867823600769,Caught,4.0,0.2028192242371686
MassSpecGymID0004785,MassSpecGymID0005443,0.8598915826428585,0.5416705012321472,Caught,4.0,0.4287370923691283
MassSpecGymID0004786,MassSpecGymID0005463,0.8598915826428585,0.5372991561889648,Caught,3.0,0.27768405774921034
MassSpecGymID0004779,MassSpecGymID0005450,0.8598915826428585,0.543821394443512,Caught,4.0,0.9014175824175824
MassSpecGymID0004793,MassSpecGymID0005470,0.8598915826428585,0.5086193084716797,Caught,3.0,0.3023386339836327
MassSpecGymID0004790,MassSpecGymID0005449,0.8598915826428585,0.6142279505729675,Caught,3.0,0.27341224116417845
MassSpecGymID0004784,MassSpecGymID0005444,0.8598915826428585,0.6213200092315674,Caught,4.0,0.3107280521324394
MassSpecGymID0004780,MassSpecGymID0005451,0.8598915826428585,0.542499303817749,Caught,3.0,0.9564755283984976
MassSpecGymID0004787,MassSpecGymID0005462,0.8598915826428585,0.5367757678031921,Caught,4.0,0.33417274105895345
MassSpecGymID0216291,MassSpecGymID0216763,0.1407395244095787,0.9108985662460328,Caught,2.0,0.1060689615640423
MassSpecGymID0232298,MassSpecGymID0234034,0.1440734581609878,0.1931211799383163,Missed,2.0,0.5370638732532587
MassSpecGymID0217267,MassSpecGymID0237311,0.855603015826461,0.6619137525558472,Caught,4.0,0.8912025036210907
MassSpecGymID0217265,MassSpecGymID0237309,0.855603015826461,0.6971094012260437,Caught,4.0,0.8069803419442898
MassSpecGymID0215580,MassSpecGymID0239027,0.8549381656785775,0.5897806286811829,Caught,2.0,0.799097868939896
MassSpecGymID0207853,MassSpecGymID0215834,0.8542921315125823,0.4908026158809662,Missed,5.0,0.40009677971287305
MassSpecGymID0228244,MassSpecGymID0232296,0.8534921802422333,0.1049316599965095,Missed,4.0,0.2959740723430683
MassSpecGymID0228246,MassSpecGymID0232298,0.8534921802422333,0.0854770541191101,Missed,4.0,0.5274988097477544
MassSpecGymID0207597,MassSpecGymID0209327,0.1465164094726512,0.113272987306118,Missed,4.0,0.6888371045120911
MassSpecGymID0204364,MassSpecGymID0210486,0.8533162236818723,0.8052433133125305,Caught,2.0,0.7331063447632719
MassSpecGymID0216684,MassSpecGymID0237309,0.8530911297389677,0.5783425569534302,Caught,2.0,0.7960783082708841
MassSpecGymID0231105,MassSpecGymID0231641,0.8530408800612962,0.2208865880966186,Missed,4.0,0.8443457100875285
MassSpecGymID0219466,MassSpecGymID0224466,0.8523800982725536,0.8790642023086548,Caught,4.0,0.07951398764544676
MassSpecGymID0219454,MassSpecGymID0224466,0.8523800982725536,0.9196613430976868,Caught,4.0,0.08200987799011836
